subject,trial_id,tier,condition,correct,rt_s,group
12,shapegen2132,novel,abstract4,1,0.9469791058861453,adult
12,shapegen2249,novel,abstract4,1,1.1812400287498819,adult
12,shapegen2326,novel,abstract4,1,1.4246966795277307,adult
13,training_00,training,chair_vs_loudspeaker,1,1.5040918256996205,adult
13,training_01,training,chair_vs_loudspeaker,1,2.3396874096503253,adult
13,training_02,training,chair_vs_abstract4,1,1.587079401439211,adult
13,training_03,training,lamp_vs_chair,1,0.6503506365443712,adult
13,training_04,training,lamp_vs_loudspeaker,1,1.6746958194198867,adult
13,training_05,training,lamp_vs_abstract4,1,2.0695541320691064,adult
13,shapenet1357,warmup,chair,1,1.9343316088099574,adult
13,shapenet942,warmup,chair,1,2.0058965415934478,adult
13,shapenet1263,warmup,chair,1,2.3533840145162523,adult
13,shapenet431,warmup,lamp,1,1.1946670568382998,adult
13,shapenet1477,warmup,lamp,1,1.9862661655820628,adult
13,shapenet1053,warmup,lamp,1,1.3543994061501279,adult
13,shapenet1147,warmup,bench,1,1.0995511872676225,adult
13,shapenet886,warmup,bench,1,1.931346211932579,adult
13,shapenet1082,familiar,lamp,1,2.203288428938148,adult
13,shapenet1392,familiar,telephone,1,2.6584793456696385,adult
13,shapenet904,familiar,loudspeaker,0,0.9413301928771975,adult
13,shapenet950,familiar,cabinet,1,2.582485978855782,adult
13,shapenet1460,familiar,telephone,1,1.0021561073102803,adult
13,shapenet1413,familiar,bench,1,2.0745138096664153,adult
13,shapenet469,familiar,loudspeaker,1,1.5359432398520816,adult
13,shapenet1451,familiar,display,0,3.170240480818529,adult
13,shapenet697,familiar,chair,1,0.9618403100085369,adult
13,shapenet1312,familiar,chair,1,1.9912472377986608,adult
13,shapenet1285,familiar,cabinet,1,2.21133438710907,adult
13,shapenet782,familiar,chair,1,1.5627307880683936,adult
13,shapenet708,familiar,bench,1,1.99043506971131,adult
13,shapegen1507,novel,abstract4,1,1.675829980419067,adult
13,shapegen1554,novel,abstract4,1,2.2031300683164443,adult
13,shapegen2205,novel,abstract4,0,2.4536185982356895,adult
13,shapegen2260,novel,abstract4,1,1.6417380535761585,adult
13,shapegen2267,novel,abstract4,1,1.9608942330806916,adult
13,shapegen2132,novel,abstract4,1,0.8323600207002175,adult
13,shapegen2249,novel,abstract4,1,0.9674619290619323,adult
13,shapegen2326,novel,abstract4,0,1.7322932334712495,adult
14,training_00,training,chair_vs_loudspeaker,1,2.2531261119149057,adult
14,training_01,training,chair_vs_loudspeaker,1,2.4527980174615363,adult
14,training_02,training,chair_vs_abstract4,1,1.2304733705380462,adult
14,training_03,training,lamp_vs_chair,1,0.8116819658764628,adult
14,training_04,training,lamp_vs_loudspeaker,1,0.7828750285515574,adult
14,training_05,training,lamp_vs_abstract4,1,2.870672516992724,adult
14,shapenet1357,warmup,chair,0,2.3966057648403645,adult
14,shapenet942,warmup,chair,1,1.457974878679842,adult
14,shapenet1263,warmup,chair,1,1.6543305499506311,adult
14,shapenet431,warmup,lamp,1,1.4430695228539008,adult
14,shapenet1477,warmup,lamp,1,2.00868332256137,adult
14,shapenet1053,warmup,lamp,1,1.5793090343691214,adult
14,shapenet1147,warmup,bench,1,2.2000401777432192,adult
14,shapenet886,warmup,bench,1,2.2147658024443877,adult
14,shapenet1082,familiar,lamp,1,1.2029773654479146,adult
14,shapenet1392,familiar,telephone,1,2.128092768884786,adult
14,shapenet904,familiar,loudspeaker,1,3.228140797399103,adult
14,shapenet950,familiar,cabinet,1,2.295378208758513,adult
14,shapenet1460,familiar,telephone,1,2.178214803564323,adult
14,shapenet1413,familiar,bench,1,1.3085711137107685,adult
14,shapenet469,familiar,loudspeaker,1,1.3183632275185666,adult
14,shapenet1451,familiar,display,1,1.8282066386776126,adult
14,shapenet697,familiar,chair,1,1.3829146066132285,adult
14,shapenet1312,familiar,chair,1,2.880183703720006,adult
14,shapenet1285,familiar,cabinet,1,1.702163137805413,adult
14,shapenet782,familiar,chair,1,1.3499853102242578,adult
14,shapenet708,familiar,bench,1,2.9164008101185885,adult
14,shapegen1507,novel,abstract4,1,1.2715477611130757,adult
14,shapegen1554,novel,abstract4,1,2.057493005437724,adult
14,shapegen2205,novel,abstract4,1,1.6086829003519638,adult
14,shapegen2260,novel,abstract4,1,6.1305208918531395,adult
14,shapegen2267,novel,abstract4,1,2.0589507398737044,adult
14,shapegen2132,novel,abstract4,1,1.4021748466283055,adult
14,shapegen2249,novel,abstract4,1,2.1155503652828833,adult
14,shapegen2326,novel,abstract4,1,1.919015911425287,adult
15,training_00,training,chair_vs_loudspeaker,1,1.8145980575891871,adult
15,training_01,training,chair_vs_loudspeaker,1,1.5395104138632858,adult
15,training_02,training,chair_vs_abstract4,1,0.9494611248998465,adult
15,training_03,training,lamp_vs_chair,1,3.073680660241485,adult
15,training_04,training,lamp_vs_loudspeaker,1,1.5976779241051065,adult
15,training_05,training,lamp_vs_abstract4,1,1.0478351002370334,adult
15,shapenet1357,warmup,chair,1,2.611848272372834,adult
15,shapenet942,warmup,chair,1,1.6846261066903438,adult
15,shapenet1263,warmup,chair,1,2.4536313017006193,adult
15,shapenet431,warmup,lamp,1,1.9167063330031229,adult
15,shapenet1477,warmup,lamp,1,4.272212274407044,adult
15,shapenet1053,warmup,lamp,1,1.005811137685814,adult
15,shapenet1147,warmup,bench,1,1.260892019351489,adult
15,shapenet886,warmup,bench,1,6.0754635298157424,adult
15,shapenet1082,familiar,lamp,1,1.7617058342130303,adult
15,shapenet1392,familiar,telephone,1,1.1076529557112116,adult
15,shapenet904,familiar,loudspeaker,1,2.371897804812694,adult
15,shapenet950,familiar,cabinet,1,3.0063788588228,adult
15,shapenet1460,familiar,telephone,1,1.7505596355128565,adult
15,shapenet1413,familiar,bench,1,0.7951825117734613,adult
15,shapenet469,familiar,loudspeaker,1,1.2263536274175408,adult
15,shapenet1451,familiar,display,0,0.911150205047957,adult
15,shapenet697,familiar,chair,1,4.529208806139856,adult
15,shapenet1312,familiar,chair,1,0.8824413470735525,adult
15,shapenet1285,familiar,cabinet,1,1.4219366501636115,adult
15,shapenet782,familiar,chair,1,2.338600148881991,adult
15,shapenet708,familiar,bench,1,1.0466052868692521,adult
15,shapegen1507,novel,abstract4,1,2.4920343157221514,adult
15,shapegen1554,novel,abstract4,1,1.5278221152198117,adult
15,shapegen2205,novel,abstract4,1,2.406270289782722,adult
15,shapegen2260,novel,abstract4,1,1.824301917986328,adult
15,shapegen2267,novel,abstract4,1,1.938354106971143,adult
15,shapegen2132,novel,abstract4,1,3.3549892731876567,adult
15,shapegen2249,novel,abstract4,1,1.2365957880527538,adult
15,shapegen2326,novel,abstract4,1,2.401319547451807,adult
16,training_00,training,chair_vs_loudspeaker,1,0.6752517511530258,adult
16,training_01,training,chair_vs_loudspeaker,1,1.2031059601309027,adult
16,training_02,training,chair_vs_abstract4,1,0.5297573616561749,adult
16,training_03,training,lamp_vs_chair,1,1.524799538505552,adult
16,training_04,training,lamp_vs_loudspeaker,1,1.821209051382156,adult
16,training_05,training,lamp_vs_abstract4,1,0.7269383162758406,adult
16,shapenet1357,warmup,chair,1,2.3424307768883788,adult
16,shapenet942,warmup,chair,1,2.7735526427268526,adult
16,shapenet1263,warmup,chair,1,1.8836260312898299,adult
16,shapenet431,warmup,lamp,1,2.8703556903736156,adult
16,shapenet1477,warmup,lamp,1,1.381137283695699,adult
16,shapenet1053,warmup,lamp,1,1.248667493761897,adult
16,shapenet1147,warmup,bench,1,1.5084632863963265,adult
16,shapenet886,warmup,bench,1,1.004283086514335,adult
16,shapenet1082,familiar,lamp,1,1.4117385800574223,adult
16,shapenet1392,familiar,telephone,1,1.8477096780577644,adult
16,shapenet904,familiar,loudspeaker,0,1.9590697412261875,adult
16,shapenet950,familiar,cabinet,1,2.255578030539544,adult
16,shapenet1460,familiar,telephone,1,0.7148747574530963,adult
16,shapenet1413,familiar,bench,1,6.901607481795067,adult
16,shapenet469,familiar,loudspeaker,1,1.2061759847892475,adult
16,shapenet1451,familiar,display,1,2.458831515500585,adult
16,shapenet697,familiar,chair,1,2.0838594731105418,adult
16,shapenet1312,familiar,chair,1,1.372926344685584,adult
16,shapenet1285,familiar,cabinet,1,2.3537569265252354,adult
16,shapenet782,familiar,chair,1,1.217797207697819,adult
16,shapenet708,familiar,bench,1,1.8146019558863393,adult
16,shapegen1507,novel,abstract4,1,5.12382465926246,adult
16,shapegen1554,novel,abstract4,1,1.699533023534408,adult
16,shapegen2205,novel,abstract4,1,2.144147923196897,adult
16,shapegen2260,novel,abstract4,1,1.2812942053337042,adult
16,shapegen2267,novel,abstract4,1,2.8099072512751953,adult
16,shapegen2132,novel,abstract4,1,1.4698129512188636,adult
16,shapegen2249,novel,abstract4,1,2.3770272148791136,adult
16,shapegen2326,novel,abstract4,0,3.269647077414273,adult
17,training_00,training,chair_vs_loudspeaker,1,1.6679163210288601,adult
17,training_01,training,chair_vs_loudspeaker,1,2.1784176338121264,adult
17,training_02,training,chair_vs_abstract4,1,1.7576230160339879,adult
17,training_03,training,lamp_vs_chair,1,2.42996082911526,adult
17,training_04,training,lamp_vs_loudspeaker,1,1.2090739469809146,adult
17,training_05,training,lamp_vs_abstract4,1,0.7651943211792834,adult
17,shapenet1357,warmup,chair,1,0.7636240494732686,adult
17,shapenet942,warmup,chair,1,0.7955484314607908,adult
17,shapenet1263,warmup,chair,1,1.395722825748522,adult
17,shapenet431,warmup,lamp,1,1.7269655236207275,adult
17,shapenet1477,warmup,lamp,1,1.1676013150752285,adult
17,shapenet1053,warmup,lamp,1,0.5815319011764946,adult
17,shapenet1147,warmup,bench,1,1.1766331301567727,adult
17,shapenet886,warmup,bench,1,1.3042050595882468,adult
17,shapenet1082,familiar,lamp,1,1.8235673111745325,adult
17,shapenet1392,familiar,telephone,1,3.5260867334649997,adult
17,shapenet904,familiar,loudspeaker,1,0.8097207274996034,adult
17,shapenet950,familiar,cabinet,1,2.4986571700908233,adult
17,shapenet1460,familiar,telephone,1,2.3838729905154237,adult
17,shapenet1413,familiar,bench,1,1.6422331821816063,adult
17,shapenet469,familiar,loudspeaker,1,2.195047332303158,adult
17,shapenet1451,familiar,display,1,1.6900566720292896,adult
17,shapenet697,familiar,chair,1,2.359969147878221,adult
17,shapenet1312,familiar,chair,1,1.2435968849110601,adult
17,shapenet1285,familiar,cabinet,1,1.1815687476891092,adult
17,shapenet782,familiar,chair,1,0.7782707163514716,adult
17,shapenet708,familiar,bench,1,2.199748358347697,adult
17,shapegen1507,novel,abstract4,1,1.5854563587098114,adult
17,shapegen1554,novel,abstract4,1,1.0184711412222698,adult
17,shapegen2205,novel,abstract4,1,1.3447768238623992,adult
17,shapegen2260,novel,abstract4,1,2.665348130644938,adult
17,shapegen2267,novel,abstract4,1,2.23576217283907,adult
17,shapegen2132,novel,abstract4,1,1.3642642491933634,adult
17,shapegen2249,novel,abstract4,0,3.9008891334619227,adult
17,shapegen2326,novel,abstract4,1,2.0108409519926553,adult
18,training_00,training,chair_vs_loudspeaker,1,1.1968712794766934,adult
18,training_01,training,chair_vs_loudspeaker,1,1.6290893815690726,adult
18,training_02,training,chair_vs_abstract4,1,2.281250089237866,adult
18,training_03,training,lamp_vs_chair,1,1.1877703462729183,adult
18,training_04,training,lamp_vs_loudspeaker,1,1.9035280841118376,adult
18,training_05,training,lamp_vs_abstract4,1,0.9921414851166203,adult
18,shapenet1357,warmup,chair,1,3.6284715545731085,adult
18,shapenet942,warmup,chair,1,1.102208988708171,adult
18,shapenet1263,warmup,chair,1,4.350177558686985,adult
18,shapenet431,warmup,lamp,1,0.9166626162887648,adult
18,shapenet1477,warmup,lamp,1,1.3643187101486594,adult
18,shapenet1053,warmup,lamp,1,1.9622576143419939,adult
18,shapenet1147,warmup,bench,1,2.776154304175793,adult
18,shapenet886,warmup,bench,1,3.321883968184777,adult
18,shapenet1082,familiar,lamp,1,3.5485451164856205,adult
18,shapenet1392,familiar,telephone,1,0.8618928234253926,adult
18,shapenet904,familiar,loudspeaker,0,2.217342458630517,adult
18,shapenet950,familiar,cabinet,1,1.2998238564178068,adult
18,shapenet1460,familiar,telephone,1,2.8551898854291644,adult
18,shapenet1413,familiar,bench,0,3.024021847635579,adult
18,shapenet469,familiar,loudspeaker,1,2.108494063451988,adult
18,shapenet1451,familiar,display,1,1.4468645188303044,adult
18,shapenet697,familiar,chair,1,1.1212172150771997,adult
18,shapenet1312,familiar,chair,1,1.3360014901273998,adult
18,shapenet1285,familiar,cabinet,1,1.307605197078406,adult
18,shapenet782,familiar,chair,1,1.867913473929149,adult
18,shapenet708,familiar,bench,1,2.9263147969419294,adult
18,shapegen1507,novel,abstract4,1,2.184118026643764,adult
18,shapegen1554,novel,abstract4,1,1.227152479434481,adult
18,shapegen2205,novel,abstract4,1,1.1939978904029855,adult
18,shapegen2260,novel,abstract4,0,2.843731075889792,adult
18,shapegen2267,novel,abstract4,1,4.994374457852039,adult
18,shapegen2132,novel,abstract4,1,2.1722490668735426,adult
18,shapegen2249,novel,abstract4,0,1.531072724411058,adult
18,shapegen2326,novel,abstract4,1,1.3318331730631692,adult
19,training_00,training,chair_vs_loudspeaker,1,0.9054948049327407,adult
19,training_01,training,chair_vs_loudspeaker,1,1.0695367428919658,adult
19,training_02,training,chair_vs_abstract4,1,0.722000020245284,adult
19,training_03,training,lamp_vs_chair,0,1.4054158532262933,adult
19,training_04,training,lamp_vs_loudspeaker,1,1.9319307290536154,adult
19,training_05,training,lamp_vs_abstract4,1,0.970789172334365,adult
19,shapenet1357,warmup,chair,1,1.7707582920064515,adult
19,shapenet942,warmup,chair,1,2.007087868839287,adult
19,shapenet1263,warmup,chair,1,2.079405033561495,adult
19,shapenet431,warmup,lamp,1,0.9883051002733892,adult
19,shapenet1477,warmup,lamp,1,1.072098436409463,adult
19,shapenet1053,warmup,lamp,1,1.6640219129269975,adult
19,shapenet1147,warmup,bench,1,2.200410060388386,adult
19,shapenet886,warmup,bench,1,4.221067476974399,adult
19,shapenet1082,familiar,lamp,1,1.1058471715652192,adult
19,shapenet1392,familiar,telephone,1,2.060303104292381,adult
19,shapenet904,familiar,loudspeaker,1,1.8387166289416579,adult
19,shapenet950,familiar,cabinet,1,1.510440497985858,adult
19,shapenet1460,familiar,telephone,1,3.1099349447248392,adult
19,shapenet1413,familiar,bench,1,2.376346025289376,adult
19,shapenet469,familiar,loudspeaker,1,2.4098943842932727,adult
19,shapenet1451,familiar,display,1,1.0781049325010144,adult
19,shapenet697,familiar,chair,1,1.5697374029360005,adult
19,shapenet1312,familiar,chair,1,1.8823230682741006,adult
19,shapenet1285,familiar,cabinet,1,1.9867285224564137,adult
19,shapenet782,familiar,chair,1,5.5787264063753375,adult
19,shapenet708,familiar,bench,1,1.607535793820777,adult
19,shapegen1507,novel,abstract4,1,0.6675069402337226,adult
19,shapegen1554,novel,abstract4,1,2.1407333298284024,adult
19,shapegen2205,novel,abstract4,1,2.6139404802933153,adult
19,shapegen2260,novel,abstract4,1,2.131152007301452,adult
19,shapegen2267,novel,abstract4,1,0.5670237161956929,adult
19,shapegen2132,novel,abstract4,1,2.3734369276011087,adult
19,shapegen2249,novel,abstract4,1,2.6522772589401913,adult
19,shapegen2326,novel,abstract4,1,1.167942337032755,adult
0,training_00,training,chair_vs_loudspeaker,1,1.7148925973205975,4yo
0,training_01,training,chair_vs_loudspeaker,1,1.8368892119641718,4yo
0,training_02,training,chair_vs_abstract4,1,2.532216198250847,4yo
0,training_03,training,lamp_vs_chair,1,1.6659985884749897,4yo
0,training_04,training,lamp_vs_loudspeaker,1,1.108001712228695,4yo
0,training_05,training,lamp_vs_abstract4,1,3.3320521575093314,4yo
0,shapenet1357,warmup,chair,1,1.6253507961341234,4yo
0,shapenet942,warmup,chair,0,2.3666589285049584,4yo
0,shapenet1263,warmup,chair,1,2.069512128259811,4yo
0,shapenet431,warmup,lamp,1,1.5350187725648223,4yo
0,shapenet1477,warmup,lamp,0,3.860902731523501,4yo
0,shapenet1053,warmup,lamp,1,3.6637995061736865,4yo
0,shapenet1147,warmup,bench,1,2.179961644061528,4yo
0,shapenet886,warmup,bench,1,2.5822846673942994,4yo
0,shapenet1082,familiar,lamp,0,3.1400977217009216,4yo
0,shapenet1392,familiar,telephone,1,1.8073998124414363,4yo
0,shapenet904,familiar,loudspeaker,1,1.9115713162973291,4yo
0,shapenet950,familiar,cabinet,1,2.9486600259953275,4yo
0,shapenet1460,familiar,telephone,1,1.7478673850742399,4yo
0,shapenet1413,familiar,bench,1,2.936544519811456,4yo
0,shapenet469,familiar,loudspeaker,0,1.06083861558165,4yo
0,shapenet1451,familiar,display,1,2.4474527635197383,4yo
0,shapenet697,familiar,chair,1,3.3989747399022754,4yo
0,shapenet1312,familiar,chair,0,3.282041460913,4yo
0,shapenet1285,familiar,cabinet,0,4.999411932138858,4yo
0,shapenet782,familiar,chair,1,1.8056187357200464,4yo
0,shapenet708,familiar,bench,1,2.8734666442689485,4yo
0,shapegen1507,novel,abstract4,0,5.1165635437132435,4yo
0,shapegen1554,novel,abstract4,0,3.8279153485666546,4yo
0,shapegen2205,novel,abstract4,0,4.843561869750517,4yo
0,shapegen2260,novel,abstract4,1,1.9774243149213702,4yo
0,shapegen2267,novel,abstract4,0,3.476701981954946,4yo
0,shapegen2132,novel,abstract4,0,3.0490602299865723,4yo
0,shapegen2249,novel,abstract4,1,3.5197676765048582,4yo
0,shapegen2326,novel,abstract4,0,2.3555022622038004,4yo
1,training_00,training,chair_vs_loudspeaker,1,1.6444238669141387,4yo
1,training_01,training,chair_vs_loudspeaker,1,2.5096344429489013,4yo
1,training_02,training,chair_vs_abstract4,1,1.6071441933221657,4yo
1,training_03,training,lamp_vs_chair,1,2.904326468372376,4yo
1,training_04,training,lamp_vs_loudspeaker,1,3.986900110848025,4yo
1,training_05,training,lamp_vs_abstract4,1,2.5080945427987658,4yo
1,shapenet1357,warmup,chair,0,1.7142609634294514,4yo
1,shapenet942,warmup,chair,1,1.9997063754863174,4yo
1,shapenet1263,warmup,chair,0,2.645546917743595,4yo
1,shapenet431,warmup,lamp,0,5.005512752461208,4yo
1,shapenet1477,warmup,lamp,0,5.84264528348606,4yo
1,shapenet1053,warmup,lamp,0,1.7706204190742865,4yo
1,shapenet1147,warmup,bench,1,3.0561491484470924,4yo
1,shapenet886,warmup,bench,0,1.9894577824473008,4yo
1,shapenet1082,familiar,lamp,1,1.679824685898344,4yo
1,shapenet1392,familiar,telephone,1,3.8807271473723124,4yo
1,shapenet904,familiar,loudspeaker,1,3.1954824684053085,4yo
1,shapenet950,familiar,cabinet,1,3.287032332436159,4yo
1,shapenet1460,familiar,telephone,0,2.7765801413562463,4yo
1,shapenet1413,familiar,bench,1,3.4285250845807966,4yo
1,shapenet469,familiar,loudspeaker,0,3.37005041205391,4yo
1,shapenet1451,familiar,display,0,4.3587120132501616,4yo
1,shapenet697,familiar,chair,1,2.0732822451484276,4yo
1,shapenet1312,familiar,chair,0,4.459973764214208,4yo
1,shapenet1285,familiar,cabinet,0,4.161083314336887,4yo
1,shapenet782,familiar,chair,1,3.462867452275396,4yo
1,shapenet708,familiar,bench,0,3.0310637583599123,4yo
1,shapegen1507,novel,abstract4,1,3.2394657426990636,4yo
1,shapegen1554,novel,abstract4,0,3.25184896578642,4yo
1,shapegen2205,novel,abstract4,0,3.4266777031401836,4yo
1,shapegen2260,novel,abstract4,0,1.7272049110658845,4yo
1,shapegen2267,novel,abstract4,0,9.516815132698742,4yo
1,shapegen2132,novel,abstract4,0,5.4839222713884785,4yo
1,shapegen2249,novel,abstract4,1,7.636920701529959,4yo
1,shapegen2326,novel,abstract4,0,4.474849389132499,4yo
2,training_00,training,chair_vs_loudspeaker,1,3.2084791749262322,4yo
2,training_01,training,chair_vs_loudspeaker,0,1.4564057995260227,4yo
2,training_02,training,chair_vs_abstract4,1,3.945535271986979,4yo
2,training_03,training,lamp_vs_chair,1,1.8270947427204094,4yo
2,training_04,training,lamp_vs_loudspeaker,1,3.055426824917425,4yo
2,training_05,training,lamp_vs_abstract4,1,4.237270393041784,4yo
2,shapenet1357,warmup,chair,1,2.9464581566552632,4yo
2,shapenet942,warmup,chair,1,5.003692977335097,4yo
2,shapenet1263,warmup,chair,0,1.354017353071259,4yo
2,shapenet431,warmup,lamp,1,1.5803917565280097,4yo
2,shapenet1477,warmup,lamp,1,1.7999843763400905,4yo
2,shapenet1053,warmup,lamp,1,1.0132440989023346,4yo
2,shapenet1147,warmup,bench,0,1.210494925255479,4yo
2,shapenet886,warmup,bench,1,5.009066332784236,4yo
2,shapenet1082,familiar,lamp,0,5.054203399170353,4yo
2,shapenet1392,familiar,telephone,1,2.310408561065129,4yo
2,shapenet904,familiar,loudspeaker,1,8.098562468962575,4yo
2,shapenet950,familiar,cabinet,1,2.617096861034876,4yo
2,shapenet1460,familiar,telephone,1,6.909279797036227,4yo
2,shapenet1413,familiar,bench,0,6.988388444862607,4yo
2,shapenet469,familiar,loudspeaker,0,2.257184163922774,4yo
2,shapenet1451,familiar,display,0,4.339703078091872,4yo
2,shapenet697,familiar,chair,1,4.9403160723839346,4yo
2,shapenet1312,familiar,chair,0,2.2324594659815324,4yo
2,shapenet1285,familiar,cabinet,0,0.8582757013126384,4yo
2,shapenet782,familiar,chair,1,4.28746168168525,4yo
2,shapenet708,familiar,bench,1,2.045835197124932,4yo
2,shapegen1507,novel,abstract4,1,3.180429995814741,4yo
2,shapegen1554,novel,abstract4,0,3.6814519860572057,4yo
2,shapegen2205,novel,abstract4,1,4.38161264003353,4yo
2,shapegen2260,novel,abstract4,0,2.887959581031447,4yo
2,shapegen2267,novel,abstract4,1,3.8023680633608437,4yo
2,shapegen2132,novel,abstract4,0,5.796558195775939,4yo
2,shapegen2249,novel,abstract4,0,1.4134911924085998,4yo
2,shapegen2326,novel,abstract4,1,1.7914129846452753,4yo
3,training_00,training,chair_vs_loudspeaker,0,0.9971987319205131,4yo
3,training_01,training,chair_vs_loudspeaker,1,3.5177665723780773,4yo
3,training_02,training,chair_vs_abstract4,1,2.0243874717940984,4yo
3,training_03,training,lamp_vs_chair,1,2.026970962085344,4yo
3,training_04,training,lamp_vs_loudspeaker,1,4.131817641636208,4yo
3,training_05,training,lamp_vs_abstract4,1,2.424320755337153,4yo
3,shapenet1357,warmup,chair,1,2.1928610828079784,4yo
3,shapenet942,warmup,chair,1,3.8984969801081752,4yo
3,shapenet1263,warmup,chair,1,3.690125907648022,4yo
3,shapenet431,warmup,lamp,1,3.106201829490154,4yo
3,shapenet1477,warmup,lamp,1,2.0086531550008466,4yo
3,shapenet1053,warmup,lamp,0,1.675551848738704,4yo
3,shapenet1147,warmup,bench,1,1.7400368955084486,4yo
3,shapenet886,warmup,bench,0,1.7813736875198822,4yo
3,shapenet1082,familiar,lamp,0,1.973877341453069,4yo
3,shapenet1392,familiar,telephone,1,2.359708921084578,4yo
3,shapenet904,familiar,loudspeaker,1,2.9711960886268756,4yo
3,shapenet950,familiar,cabinet,0,3.129938378139442,4yo
3,shapenet1460,familiar,telephone,1,1.7973466809002405,4yo
3,shapenet1413,familiar,bench,1,3.3416283142138736,4yo
3,shapenet469,familiar,loudspeaker,1,3.1098433758642745,4yo
3,shapenet1451,familiar,display,0,2.8461756223274848,4yo
3,shapenet697,familiar,chair,1,2.278387289868882,4yo
3,shapenet1312,familiar,chair,0,1.8141074879930212,4yo
3,shapenet1285,familiar,cabinet,1,3.8591554732571276,4yo
3,shapenet782,familiar,chair,1,3.0995917480901953,4yo
3,shapenet708,familiar,bench,1,3.4967401184485403,4yo
3,shapegen1507,novel,abstract4,1,2.7894236764033056,4yo
3,shapegen1554,novel,abstract4,1,2.648649705506528,4yo
3,shapegen2205,novel,abstract4,0,5.342807493079206,4yo
3,shapegen2260,novel,abstract4,1,11.204413543361472,4yo
3,shapegen2267,novel,abstract4,0,2.9590910735358,4yo
3,shapegen2132,novel,abstract4,0,3.6197960721997724,4yo
3,shapegen2249,novel,abstract4,0,3.2566016279088323,4yo
3,shapegen2326,novel,abstract4,0,2.32755438378907,4yo
4,training_00,training,chair_vs_loudspeaker,1,1.6050428738952645,4yo
4,training_01,training,chair_vs_loudspeaker,1,2.2845956815641775,4yo
4,training_02,training,chair_vs_abstract4,1,1.6515830107474794,4yo
4,training_03,training,lamp_vs_chair,1,2.152211032828068,4yo
4,training_04,training,lamp_vs_loudspeaker,1,1.6062902782182602,4yo
4,training_05,training,lamp_vs_abstract4,1,1.7564527494045494,4yo
4,shapenet1357,warmup,chair,1,1.356291084240476,4yo
4,shapenet942,warmup,chair,0,2.713552421572094,4yo
4,shapenet1263,warmup,chair,0,2.2106761371177024,4yo
4,shapenet431,warmup,lamp,1,3.272808289400438,4yo
4,shapenet1477,warmup,lamp,0,2.5295512198988552,4yo
4,shapenet1053,warmup,lamp,0,1.867078935203508,4yo
4,shapenet1147,warmup,bench,1,1.6777614109894403,4yo
4,shapenet886,warmup,bench,1,2.5936927323645174,4yo
4,shapenet1082,familiar,lamp,0,5.389950443702775,4yo
4,shapenet1392,familiar,telephone,0,2.31546223922299,4yo
4,shapenet904,familiar,loudspeaker,1,1.3118358726419288,4yo
4,shapenet950,familiar,cabinet,0,3.272540842300822,4yo
4,shapenet1460,familiar,telephone,1,5.103563228466272,4yo
4,shapenet1413,familiar,bench,1,3.806872621273341,4yo
4,shapenet469,familiar,loudspeaker,0,1.7274940153444625,4yo
4,shapenet1451,familiar,display,0,3.1526643957084612,4yo
4,shapenet697,familiar,chair,0,4.351352385598377,4yo
4,shapenet1312,familiar,chair,0,2.466458529949294,4yo
4,shapenet1285,familiar,cabinet,1,2.338115025003404,4yo
4,shapenet782,familiar,chair,0,2.370736593804743,4yo
4,shapenet708,familiar,bench,0,2.7332338932017395,4yo
4,shapegen1507,novel,abstract4,0,2.002588216194015,4yo
4,shapegen1554,novel,abstract4,1,3.68422482237608,4yo
4,shapegen2205,novel,abstract4,0,3.767579946901806,4yo
4,shapegen2260,novel,abstract4,0,3.8081782671015114,4yo
4,shapegen2267,novel,abstract4,0,3.312203371982567,4yo
4,shapegen2132,novel,abstract4,0,1.979453175203926,4yo
4,shapegen2249,novel,abstract4,1,3.013229223901497,4yo
4,shapegen2326,novel,abstract4,0,7.573769345781257,4yo
5,training_00,training,chair_vs_loudspeaker,1,1.8852636599379815,4yo
5,training_01,training,chair_vs_loudspeaker,1,4.98551539376501,4yo
5,training_02,training,chair_vs_abstract4,1,2.5878976931561892,4yo
5,training_03,training,lamp_vs_chair,1,2.051483022810149,4yo
5,training_04,training,lamp_vs_loudspeaker,1,3.977601415996583,4yo
5,training_05,training,lamp_vs_abstract4,1,1.7660217870314336,4yo
5,shapenet1357,warmup,chair,1,4.064217743825823,4yo
5,shapenet942,warmup,chair,1,2.016036178329091,4yo
5,shapenet1263,warmup,chair,1,2.161262514572781,4yo
5,shapenet431,warmup,lamp,1,3.666096383665555,4yo
5,shapenet1477,warmup,lamp,1,4.577662174409989,4yo
5,shapenet1053,warmup,lamp,1,2.4822142495702146,4yo
5,shapenet1147,warmup,bench,0,4.512363174247885,4yo
5,shapenet886,warmup,bench,1,3.0743916250412417,4yo
5,shapenet1082,familiar,lamp,1,2.095398062080667,4yo
5,shapenet1392,familiar,telephone,0,2.4951362885229167,4yo
5,shapenet904,familiar,loudspeaker,0,3.785554942315916,4yo
5,shapenet950,familiar,cabinet,1,5.553415619153417,4yo
5,shapenet1460,familiar,telephone,1,4.715802428269846,4yo
5,shapenet1413,familiar,bench,1,4.750170737873249,4yo
5,shapenet469,familiar,loudspeaker,0,1.6532390204064864,4yo
5,shapenet1451,familiar,display,0,4.14083787098256,4yo
5,shapenet697,familiar,chair,0,4.037520391814719,4yo
5,shapenet1312,familiar,chair,1,3.380377516368012,4yo
